,State,County,Year,Days with AQI,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10
15507,Maryland,Prince George's,2000,366,234,97,26,8,1,0,214,97,40,0,0,290,75,1
15508,Maryland,Washington,2000,256,157,85,12,2,0,0,172,84,46,0,0,164,92,0
15509,Maryland,Wicomico,2000,59,59,0,0,0,0,0,37,21,10,0,0,0,0,59
15510,Massachusetts,Barnstable,2000,275,220,41,11,2,1,0,222,84,36,0,7,268,0,0
15511,Massachusetts,Berkshire,2000,193,133,54,5,1,0,0,161,74,42,0,0,112,81,0
15512,Massachusetts,Bristol,2000,283,184,82,15,2,0,0,200,84,42,0,46,153,84,0
15513,Massachusetts,Essex,2000,305,211,87,6,1,0,0,159,71,40,0,70,140,95,0
15514,Massachusetts,Hampden,2000,366,182,171,12,1,0,0,161,81,51,1,104,62,198,1
15515,Massachusetts,Hampshire,2000,352,293,51,6,2,0,0,164,63,36,0,19,289,43,1
15516,Massachusetts,Middlesex,2000,366,307,51,7,1,0,0,185,59,26,152,0,147,67,0
15517,Massachusetts,Norfolk,2000,63,45,18,0,0,0,0,88,60,36,0,0,0,63,0
15518,Massachusetts,Plymouth,2000,96,57,39,0,0,0,0,84,69,43,0,0,0,96,0
15519,Massachusetts,Suffolk,2000,366,134,221,11,0,0,0,147,79,56,0,71,31,261,3
15520,Massachusetts,Worcester,2000,366,260,97,8,1,0,0,174,70,40,20,93,150,99,4
15521,Michigan,Allegan,2000,357,202,138,14,1,2,0,204,85,46,0,0,127,230,0
15522,Michigan,Alpena,2000,78,62,16,0,0,0,0,79,58,27,0,0,0,78,0
15523,Michigan,Bay,2000,39,27,12,0,0,0,0,84,75,35,0,0,0,39,0
15524,Michigan,Benzie,2000,183,147,26,9,0,1,0,203,80,40,0,0,183,0,0
15525,Michigan,Berrien,2000,243,153,83,4,3,0,0,182,84,46,0,0,159,84,0
15526,Michigan,Calhoun,2000,40,38,2,0,0,0,0,51,45,23,0,0,0,0,40
15527,Michigan,Cass,2000,168,114,44,7,3,0,0,166,87,44,0,0,168,0,0
15528,Michigan,Clinton,2000,182,155,22,5,0,0,0,147,58,39,0,0,182,0,0
15529,Michigan,Genesee,2000,244,163,72,7,2,0,0,166,78,43,0,0,165,76,3
15530,Michigan,Grand Traverse,2000,83,60,23,0,0,0,0,92,62,29,0,0,0,83,0
15531,Michigan,Huron,2000,182,144,33,5,0,0,0,143,67,38,0,0,182,0,0
15532,Michigan,Ingham,2000,250,165,75,9,1,0,0,151,77,44,0,8,161,81,0
15533,Michigan,Kalamazoo,2000,242,157,79,6,0,0,0,143,78,44,0,0,153,89,0
15534,Michigan,Kent,2000,366,181,172,10,3,0,0,192,84,52,5,0,100,259,2
15535,Michigan,Keweenaw,2000,105,101,4,0,0,0,0,59,32,14,0,0,0,105,0
15536,Michigan,Lenawee,2000,182,138,38,4,2,0,0,154,77,44,0,0,182,0,0
15537,Michigan,Macomb,2000,353,276,67,9,1,0,0,161,73,31,116,0,153,84,0
15538,Michigan,Manistee,2000,234,205,22,6,0,1,0,205,58,37,0,0,234,0,0
15539,Michigan,Mason,2000,183,145,28,8,1,1,0,212,84,40,0,0,183,0,0
15540,Michigan,Missaukee,2000,353,327,21,4,1,0,0,182,46,21,0,173,180,0,0
15541,Michigan,Monroe,2000,117,48,66,3,0,0,0,112,83,55,0,0,0,117,0
15542,Michigan,Muskegon,2000,243,173,54,14,1,1,0,206,84,42,0,0,167,76,0
15543,Michigan,Oakland,2000,356,279,68,9,0,0,0,140,66,29,134,0,149,73,0
15544,Michigan,Ottawa,2000,244,165,72,5,2,0,0,190,83,43,0,0,167,73,4
15545,Michigan,Saginaw,2000,107,70,37,0,0,0,0,93,67,34,0,0,0,107,0
15546,Michigan,Schoolcraft,2000,97,92,5,0,0,0,0,64,47,13,0,0,0,97,0
15547,Michigan,St. Clair,2000,226,157,62,5,2,0,0,185,77,38,0,0,144,82,0
15548,Michigan,Tuscola,2000,349,313,33,2,1,0,0,161,54,33,0,0,349,0,0
15549,Michigan,Washtenaw,2000,365,244,108,11,2,0,0,161,77,42,0,0,295,70,0
15550,Michigan,Wayne,2000,366,112,224,28,2,0,0,156,96,62,1,55,41,243,26
15551,Michigan,Wexford,2000,64,64,0,0,0,0,0,36,35,29,0,0,64,0,0
15552,Minnesota,Anoka,2000,366,336,28,2,0,0,0,129,48,28,159,0,207,0,0
15553,Minnesota,Carlton,2000,42,42,0,0,0,0,0,44,17,11,0,0,0,0,42
15554,Minnesota,Crow Wing,2000,12,10,1,1,0,0,0,103,95,10,0,0,0,6,6
15555,Minnesota,Dakota,2000,366,317,43,6,0,0,0,121,59,34,0,154,155,57,0
15556,Minnesota,Douglas,2000,13,11,2,0,0,0,0,69,52,21,0,0,0,10,3
15557,Minnesota,Freeborn,2000,50,34,15,1,0,0,0,106,79,35,0,0,0,34,16
15558,Minnesota,Hennepin,2000,366,244,113,8,1,0,0,157,70,42,7,217,0,130,12
15559,Minnesota,Itasca,2000,14,13,0,1,0,0,0,125,50,17,0,0,0,10,4
15560,Minnesota,Kandiyohi,2000,23,16,7,0,0,0,0,94,68,31,0,0,0,3,20
15561,Minnesota,Lake,2000,230,214,15,1,0,0,0,112,46,30,0,0,176,50,4
15562,Minnesota,McLeod,2000,44,33,11,0,0,0,0,91,76,24,0,0,0,32,12
15563,Minnesota,Mille Lacs,2000,236,192,43,1,0,0,0,140,69,36,0,0,169,57,10
15564,Minnesota,Nicollet,2000,15,12,2,1,0,0,0,104,67,33,0,0,0,10,5
15565,Minnesota,Olmsted,2000,91,58,31,2,0,0,0,104,81,39,0,0,0,91,0
15566,Minnesota,Otter Tail,2000,43,35,8,0,0,0,0,74,63,31,0,0,0,31,12
15567,Minnesota,Pine,2000,337,337,0,0,0,0,0,24,8,3,337,0,0,0,0
15568,Minnesota,Ramsey,2000,366,228,130,8,0,0,0,143,73,42,21,126,0,183,36
15569,Minnesota,Saint Louis,2000,366,307,57,2,0,0,0,119,58,35,31,0,259,62,14
15570,Minnesota,Scott,2000,85,51,32,2,0,0,0,106,78,38,0,0,0,85,0
15571,Minnesota,Stearns,2000,325,297,25,3,0,0,0,113,45,16,250,0,0,75,0
15572,Minnesota,Washington,2000,219,171,44,4,0,0,0,122,74,39,0,0,187,17,15
15573,Minnesota,Wright,2000,45,32,12,1,0,0,0,117,74,34,0,0,0,37,8
15574,Mississippi,Adams,2000,280,145,101,28,6,0,0,179,105,49,0,0,209,71,0
15575,Mississippi,Bolivar,2000,285,141,104,39,1,0,0,156,108,51,0,0,204,81,0
15576,Mississippi,DeSoto,2000,364,207,107,43,7,0,0,177,105,47,0,99,192,73,0
15577,Mississippi,Forrest,2000,119,50,68,1,0,0,0,115,76,54,0,0,0,119,0
15578,Mississippi,Hancock,2000,362,221,97,39,5,0,0,195,108,44,0,89,215,58,0
15579,Mississippi,Harrison,2000,364,150,167,40,7,0,0,197,108,54,0,0,146,218,0
15580,Mississippi,Hinds,2000,366,223,120,22,1,0,0,174,93,45,14,0,189,90,73
15581,Mississippi,Jackson,2000,283,140,103,34,5,1,0,208,108,51,0,0,204,79,0
15582,Mississippi,Jones,2000,118,36,80,2,0,0,0,123,84,60,0,0,0,118,0
15583,Mississippi,Lauderdale,2000,281,122,129,29,1,0,0,156,101,55,0,0,210,71,0
15584,Mississippi,Lee,2000,285,121,121,40,3,0,0,164,112,55,0,0,214,70,1
15585,Mississippi,Lowndes,2000,117,43,73,1,0,0,0,116,79,55,0,0,0,117,0
15586,Mississippi,Madison,2000,244,119,98,27,0,0,0,140,105,51,0,0,244,0,0
15587,Mississippi,Pearl River,2000,78,35,42,1,0,0,0,115,70,54,0,0,0,78,0
15588,Mississippi,Rankin,2000,103,45,57,1,0,0,0,110,80,53,0,0,0,103,0
15589,Mississippi,Scott,2000,119,58,60,1,0,0,0,111,72,52,0,0,0,119,0
15590,Mississippi,Warren,2000,279,149,105,24,1,0,0,156,100,49,0,0,210,69,0
15591,Mississippi,Yalobusha,2000,348,221,98,27,2,0,0,166,97,44,0,0,348,0,0
15592,Missouri,Buchanan,2000,122,60,62,0,0,0,0,93,66,51,0,0,0,101,21
15593,Missouri,Cass,2000,296,171,102,20,3,0,0,185,97,46,0,0,233,63,0
15594,Missouri,Cedar,2000,264,142,94,21,7,0,0,179,101,49,0,0,199,65,0
15595,Missouri,Clay,2000,366,135,193,31,7,0,0,195,101,56,2,38,135,191,0
15596,Missouri,Greene,2000,366,240,111,15,0,0,0,150,77,44,21,100,175,70,0
15597,Missouri,Howell,2000,121,54,66,1,0,0,0,105,69,53,0,0,0,121,0
15598,Missouri,Jackson,2000,366,190,174,2,0,0,0,117,72,49,20,0,5,334,7
15599,Missouri,Jasper,2000,122,55,66,1,0,0,0,145,74,52,0,0,0,112,10
15600,Missouri,Jefferson,2000,265,119,123,22,1,0,0,166,90,53,0,0,167,98,0
15601,Missouri,Lincoln,2000,121,120,1,0,0,0,0,53,27,14,0,0,0,0,121
15602,Missouri,Mercer,2000,353,353,0,0,0,0,0,22,10,5,0,353,0,0,0
15603,Missouri,Monroe,2000,262,157,97,8,0,0,0,147,80,47,0,0,191,68,3
15604,Missouri,Platte,2000,366,285,60,17,4,0,0,172,77,35,0,165,201,0,0
15605,Missouri,Saint Charles,2000,357,220,112,15,10,0,0,185,87,44,0,97,177,83,0
15606,Missouri,Saint Louis,2000,366,206,133,21,6,0,0,182,90,46,1,159,119,86,1
15607,Missouri,Sainte Genevieve,2000,265,115,126,20,3,1,0,204,97,54,0,1,175,89,0
15608,Missouri,St. Louis City,2000,366,70,275,17,4,0,0,166,91,62,0,46,61,255,4
15609,Missouri,Stoddard,2000,58,27,30,1,0,0,0,107,81,54,0,0,0,58,0
15610,Montana,Cascade,2000,361,343,16,2,0,0,0,113,32,14,274,0,0,87,0
15611,Montana,Fergus,2000,89,88,1,0,0,0,0,86,25,12,0,0,0,89,0
15612,Montana,Flathead,2000,366,299,66,1,0,0,0,132,60,37,41,0,185,74,66
15613,Montana,Gallatin,2000,348,319,25,2,2,0,0,167,43,11,209,0,0,88,51
15614,Montana,Glacier,2000,59,55,4,0,0,0,0,88,42,16,0,0,0,0,59
15615,Montana,Lake,2000,366,306,58,1,1,0,0,159,58,23,0,0,0,117,249
15616,Montana,Lewis and Clark,2000,364,315,43,6,0,0,0,124,57,19,0,0,0,93,271
15617,Montana,Lincoln,2000,360,295,58,7,0,0,0,128,69,25,0,0,0,98,262
15618,Montana,Missoula,2000,366,312,43,9,1,1,0,229,61,24,102,0,0,109,155
15619,Montana,Powell,2000,61,59,2,0,0,0,0,64,31,13,0,0,0,61,0
15620,Montana,Ravalli,2000,356,312,30,4,9,1,0,250,62,17,0,0,0,97,259
15621,Montana,Roosevelt,2000,52,51,1,0,0,0,0,54,35,13,0,0,0,0,52
15622,Montana,Rosebud,2000,366,326,40,0,0,0,0,92,51,23,0,108,0,66,192
15623,Montana,Sanders,2000,151,133,18,0,0,0,0,93,52,20,0,0,0,108,43
15624,Montana,Sheridan,2000,92,90,2,0,0,0,0,61,28,14,0,0,0,92,0
15625,Montana,Silver Bow,2000,366,324,36,3,3,0,0,191,55,22,194,0,0,60,112
15626,Montana,Yellowstone,2000,348,323,24,1,0,0,0,102,44,18,248,0,0,93,7
15627,Nebraska,Cass,2000,164,117,46,1,0,0,0,109,60,33,0,0,0,78,86
15628,Nebraska,Cedar,2000,104,82,22,0,0,0,0,91,63,31,0,0,0,104,0
15629,Nebraska,Cherry,2000,99,94,5,0,0,0,0,90,37,15,0,0,0,99,0
15630,Nebraska,Dawson,2000,61,42,19,0,0,0,0,88,64,34,0,0,0,0,61
15631,Nebraska,Deuel,2000,84,82,2,0,0,0,0,63,38,21,0,0,0,84,0
15632,Nebraska,Douglas,2000,366,190,167,9,0,0,0,131,79,49,13,0,108,215,30
15633,Nebraska,Hall,2000,110,80,29,1,0,0,0,112,62,31,0,0,0,110,0
15634,Nebraska,Lancaster,2000,366,318,48,0,0,0,0,93,55,32,110,0,184,72,0
15635,Nebraska,Lincoln,2000,111,96,15,0,0,0,0,73,54,25,0,0,0,111,0
15636,Nebraska,Sarpy,2000,81,57,24,0,0,0,0,84,65,35,0,0,0,81,0
15637,Nebraska,Scotts Bluff,2000,96,93,3,0,0,0,0,71,43,24,0,0,0,96,0
15638,Nebraska,Washington,2000,91,67,24,0,0,0,0,95,62,36,0,0,0,91,0
15639,Nevada,Carson City,2000,366,281,85,0,0,0,0,97,67,44,38,0,328,0,0
15640,Nevada,Clark,2000,366,78,232,54,1,0,1,404,112,67,4,28,215,64,55
15641,Nevada,Douglas,2000,366,252,109,5,0,0,0,140,77,45,29,0,334,3,0
15642,Nevada,Elko,2000,243,233,10,0,0,0,0,66,43,17,0,0,0,36,207
15643,Nevada,Lander,2000,344,336,6,1,1,0,0,154,30,16,0,0,0,0,344
15644,Nevada,Washoe,2000,366,231,132,3,0,0,0,107,78,47,31,8,294,21,12
15645,Nevada,White Pine,2000,349,235,102,12,0,0,0,129,84,45,0,0,347,2,0
15646,New Hampshire,Belknap,2000,15,11,4,0,0,0,0,76,72,37,0,0,0,15,0
